date,price_usd,volume_usd
2025-07-21,3758.605581813957,55175056732.09093
2025-07-22,3765.453624023574,47245582310.60992
2025-07-23,3746.9406687316323,52357062545.19388
2025-07-24,3630.053531480921,47655045407.89862
2025-07-25,3708.4299352383423,47332291813.01175
2025-07-26,3723.0529092785596,48622472830.12327
2025-07-27,3742.4314258659915,25352434514.72998
2025-07-28,3864.1248374654765,26045280361.31318
2025-07-29,3786.303845995956,38743589826.42135
2025-07-30,3788.5983716058226,34923369443.87463
2025-07-31,3807.4166010824188,28710848449.745983
2025-08-01,3696.6628530851194,31312115686.896267
2025-08-02,3483.1789551579504,42431734230.15089
2025-08-03,3397.4855484143177,28164675444.895985
2025-08-04,3497.573127822404,18338718249.174084
2025-08-05,3715.7090148550706,28536476594.95387
2025-08-06,3612.442432236669,29411744198.367584
2025-08-07,3684.0459195726726,23256150904.877857
2025-08-08,3911.2609462690816,31981627910.70641
2025-08-09,4012.97697001236,37861934037.3479
2025-08-10,4265.563258333516,37686735734.66866
2025-08-11,4253.591618951185,26481154882.304214
2025-08-12,4228.824213261163,43010572110.88258
2025-08-13,4606.809427709522,52840297700.59488
2025-08-14,4763.652535322159,58870844448.59354
2025-08-15,4554.291501538621,66924319529.18441
2025-08-16,4430.532465017841,50038927770.639565
2025-08-17,4426.826913311333,21104759591.061535
2025-08-18,4487.118013759226,28100356151.382523
2025-08-19,4317.2757573282315,43935703176.22011
2025-08-20,4074.495786100515,41626342123.38552
2025-08-21,4330.491598768078,39857177022.84433
2025-08-22,4224.438592580698,21703206731.83165
2025-08-23,4829.225541798332,61856673933.04883
2025-08-24,4773.884088598777,27814037595.094646
2025-08-25,4778.10916071381,41157770217.98017
2025-08-26,4381.626176071471,48217069690.885376
2025-08-27,4602.369685333965,35263906282.176544
2025-08-28,4500.1451479982325,35898825608.295586
2025-08-29,4507.560431032719,29189873860.227936
2025-08-30,4364.358521430426,38006835596.328514
2025-08-31,4373.360357620914,19199178188.100254
2025-09-01,4388.931464519364,22269795530.723904
2025-09-02,4303.202222745541,31725195638.84437
2025-09-03,4325.856306225941,32990260980.341236
2025-09-04,4449.8670977283255,30818352470.84173
2025-09-05,4298.094660544595,29893273380.076374
2025-09-06,4306.613513100346,37950930494.82325
2025-09-07,4273.110024157841,14497961323.191992
2025-09-08,4304.032421076036,14920604279.616674
2025-09-09,4309.685702772004,26393884729.75394
2025-09-10,4309.342746120013,28408982228.170376
2025-09-11,4347.476803670656,34848418445.62599
2025-09-12,4459.31901599882,33593064568.960487
2025-09-13,4708.841744149995,39138140052.58744
2025-09-14,4667.699652630318,30452117451.68358
2025-09-15,4609.786110950785,23827529566.903904
2025-09-16,4524.244939102515,33863743706.690956
2025-09-17,4504.266635522813,28053763147.05997
2025-09-18,4591.768794331328,41727122821.76891
2025-09-19,4590.6367372135155,29381752919.13096
2025-09-20,4470.479474009387,28156319659.26727
2025-09-21,4481.799472368209,14314030981.454111
2025-09-22,4452.87113037789,15910684640.581882
2025-09-23,4199.951774017639,52988093949.58233
2025-09-24,4166.1905498775295,29902684711.810097
2025-09-25,4148.65682762035,29988924904.58222
2025-09-26,3863.0632875907245,63461265827.195854
2025-09-27,4037.0979210260916,43443403793.85234
2025-09-28,4018.167453105732,17011629273.367075
2025-09-29,4141.839664086501,21656522951.624653
2025-09-30,4215.61278947927,34604598514.675
2025-10-01,4144.230463371581,34013325290.49775
2025-10-02,4343.951983440489,42741046618.56157
2025-10-03,4484.006245909478,41104321433.11955
2025-10-04,4515.759068159723,45970576945.09693
2025-10-05,4487.706651673285,20597928707.86516
2025-10-06,4515.321391965295,40355486904.311195
2025-10-07,4689.131734746596,41164885082.65789
2025-10-08,4454.32846286666,49804861778.9329
2025-10-09,4527.578004547945,36623453162.8216
2025-10-10,4368.649439385323,42731695438.879875
2025-10-11,3835.632842050135,90784076986.425
2025-10-12,3749.218185954949,54140013164.198265
2025-10-13,4159.729307791921,57642806541.61372
2025-10-14,4246.217461554773,46426992105.166855
2025-10-15,4128.888447033946,62876294833.97642
2025-10-16,3983.1544356894233,44806571765.16941
2025-10-17,3890.1993012479857,44673230678.7307
2025-10-18,3831.244175835675,52519500424.67195
2025-10-18,3878.472076769372,34694606786.87974
