date,price_usd,volume_usd
2025-07-21,1.3070335228761178,8284843.985487135
2025-07-22,1.474744629553037,54718724.73315623
2025-07-23,1.4056676245176778,13515060.178854274
2025-07-24,1.3372976959881093,11928233.592674041
2025-07-25,1.3240862360738563,9673172.468887277
2025-07-26,1.3307914063638793,10572276.173205175
2025-07-27,1.369009673914947,12501780.636682421
2025-07-28,1.3892681983625248,5148683.36987329
2025-07-29,1.3446820761583098,6948799.6585808955
2025-07-30,1.2844046518062489,8943927.872659506
2025-07-31,1.3188193445228251,11327395.39720057
2025-08-01,1.2814707156436964,19036442.239513837
2025-08-02,1.2170227362825405,10270398.90905199
2025-08-03,1.1904467912070034,6822946.862154237
2025-08-04,1.2196803782210792,4937288.393706119
2025-08-05,1.2751330212512302,5862807.779646571
2025-08-06,1.2450205643993613,6450266.076140973
2025-08-07,1.2655659033002153,9591014.27274672
2025-08-08,1.3362179828738336,7206074.940699144
2025-08-09,1.3339605785024446,7441596.276624634
2025-08-10,1.4489847428579385,17015501.61698833
2025-08-11,1.3936975751886627,12876801.918501725
2025-08-12,1.370837293086276,10454820.406628832
2025-08-13,1.5253895826049486,32935270.629589986
2025-08-14,1.5060253817769098,11941787.216301888
2025-08-15,1.3715621281649417,12501419.278668659
2025-08-16,1.3464080623395724,7686355.871380482
2025-08-17,1.3388108374514784,4401455.277714525
2025-08-18,1.3645690025099964,4123699.390570485
2025-08-19,1.3059775915942053,11260123.730686855
2025-08-20,1.2572938214700264,9680909.368664714
2025-08-21,1.3820845479833226,25841477.45387556
2025-08-22,1.2915572529793036,8218414.052883088
2025-08-23,1.4166279202524763,13155328.99709441
2025-08-24,1.383686831091091,6666033.842434422
2025-08-25,1.409264878361334,25985122.023572095
2025-08-26,1.2824938359627762,12488665.301050408
2025-08-27,1.3553085161877172,17447780.36850303
2025-08-28,1.3112246615854666,8301657.350735909
2025-08-29,1.2991670574246554,5145895.574755324
2025-08-30,1.2395222824195518,6805913.810777222
2025-08-31,1.2491967869486407,5658431.352806688
2025-09-01,1.2643193835458997,14617694.396910723
2025-09-02,1.239824800892833,12013680.088307396
2025-09-03,1.2580251910393077,8667704.091293324
2025-09-04,1.2996621196797105,36508151.66663623
2025-09-05,1.2490499328570834,8316743.633530402
2025-09-06,1.2295300605184503,5435844.797358783
2025-09-07,1.2276493931558912,2881318.4635094614
2025-09-08,1.2292814193081736,2554324.5324234893
2025-09-09,1.230549189981157,5556790.7083595535
2025-09-10,1.2346585226800035,4405967.748752979
2025-09-11,1.2365649810078694,3998295.6282182992
2025-09-12,1.246474471722011,4772497.486371448
2025-09-13,1.3077807142681201,5209514.7107446175
2025-09-14,1.2853407497331375,4159056.7118817456
2025-09-15,1.2738105969723579,4891791.065410938
2025-09-16,1.2412067622606449,5451445.1786163235
2025-09-17,1.2279807973132397,6150349.5617281785
2025-09-18,1.2366273383669328,4995942.133539065
2025-09-19,1.232015459936148,3902809.62607009
2025-09-20,1.1979251154601727,2971855.1450720564
2025-09-21,1.208394851245251,2649937.041859581
2025-09-22,1.1960398479251886,3268008.245398185
2025-09-23,1.1380998564924982,8919779.84141345
2025-09-24,1.1298127155056672,4367316.541455104
2025-09-25,1.1386732297451072,3423156.878067578
2025-09-26,1.0653554092073523,4697843.706784719
2025-09-27,1.0994637529945213,3819263.9527544063
2025-09-28,1.0881327050294731,2409526.8427511086
2025-09-29,1.1171588294481525,3370833.9036676693
2025-09-30,1.1245457776365941,4499954.782756364
2025-10-01,1.1180915173221428,6672191.975315425
2025-10-02,1.1502982331914788,3977651.028504582
2025-10-03,1.179797699569395,3896236.327384188
2025-10-04,1.2080078122028888,4341401.999595565
2025-10-05,1.191003655197574,2752274.3346301997
2025-10-06,1.1740764435369901,3524707.4024660517
2025-10-07,1.2226175286366339,6143686.425547219
2025-10-08,1.1804248157505195,5188353.059560446
2025-10-09,1.187195789903015,4263860.445685886
2025-10-10,1.1389499390303355,4209160.465293489
2025-10-11,0.9759199977199107,8580768.988498703
2025-10-12,0.9588105850510708,6541843.378214615
2025-10-13,1.0382218906688352,6283870.924440633
2025-10-14,1.0860337069228425,7083742.653241242
2025-10-15,1.0447434050565085,6050575.819008201
2025-10-16,0.9988897259698454,5393379.110506686
2025-10-17,0.992191584985365,6705026.820503706
2025-10-18,0.9830031540853654,5554861.162335744
2025-10-18,0.985927961469133,4376373.008478176
