date,price_usd,volume_usd
2025-07-21,4.487874671435235,488274868.136208
2025-07-22,4.503811534144553,588458461.3726325
2025-07-23,4.541929356743654,658706605.987912
2025-07-24,4.1142063415926335,634277338.357102
2025-07-25,4.000296367709187,602269822.0613778
2025-07-26,4.087330887128408,421381940.15073746
2025-07-27,4.126793852864665,203569576.20186287
2025-07-28,4.237466608794557,206319623.55008063
2025-07-29,3.948036844310257,359164885.4318071
2025-07-30,3.897112332250897,315936378.6376639
2025-07-31,3.80830883468876,341376947.30137557
2025-08-01,3.682442281803306,268323560.5188938
2025-08-02,3.552073547453186,416592758.6099664
2025-08-03,3.5097263835436174,267317888.23361272
2025-08-04,3.6035606541021035,181645980.60489064
2025-08-05,3.7188545941044713,219155361.38975075
2025-08-06,3.6154700955183303,208482251.5158693
2025-08-07,3.6737083507938455,175535186.83736897
2025-08-08,3.861270765811059,258222749.99415767
2025-08-09,3.9787776148270595,384155296.6839349
2025-08-10,4.1410024647847905,270524788.8712553
2025-08-11,4.060888284954772,264913322.22735587
2025-08-12,3.8666542548447476,328864845.93778837
2025-08-13,4.147677626213935,488365516.3793482
2025-08-14,4.28768471671229,505678582.6926361
2025-08-15,3.993106031696323,557144396.2720555
2025-08-16,3.8862784712024796,411626932.76318365
2025-08-17,3.9664823787209555,178235988.60818982
2025-08-18,4.0662493931790396,276786480.0610931
2025-08-19,3.9131505846247006,373014847.27794427
2025-08-20,3.716261938519478,304339347.30276215
2025-08-21,3.883074556213311,280065015.726075
2025-08-22,3.7927955001216556,172140425.38919666
2025-08-23,4.1785451102585505,475936294.2086096
2025-08-24,4.22453461361594,314515688.98590714
2025-08-25,4.110871894460837,382399697.2672409
2025-08-26,3.735445787569332,449078978.7774197
2025-08-27,3.8881735986585824,252697067.08012748
2025-08-28,3.8332660093377426,254995566.2950279
2025-08-29,3.980550988463109,348863339.40674686
2025-08-30,3.7779558744109996,421057167.1159388
2025-08-31,3.8061736351686655,163010746.96201068
2025-09-01,3.7406605099674457,210523398.65438506
2025-09-02,3.6870215864992897,345934297.5060738
2025-09-03,3.816683218463477,231922972.52957493
2025-09-04,3.8649412026004315,186851080.017184
2025-09-05,3.766488565197457,167510416.60500073
2025-09-06,3.829114029298823,226479149.97892943
2025-09-07,3.8237118445202616,127365148.36284414
2025-09-08,3.997483504765906,330995701.4101174
2025-09-09,4.045761011294505,343750634.7742501
2025-09-10,4.140641629812978,406955713.6979728
2025-09-11,4.211853426949826,339419081.92320216
2025-09-12,4.242731619212369,269826673.63589346
2025-09-13,4.319706951636194,282321717.865069
2025-09-14,4.49968449396343,483898390.0804169
2025-09-15,4.318931405528713,267364481.90024903
2025-09-16,4.148073526611803,315040021.6254158
2025-09-17,4.253855293174495,294762797.18369496
2025-09-18,4.400346548626808,316688009.9499891
2025-09-19,4.540703894210576,418050097.4970018
2025-09-20,4.357129411691623,642041064.6791971
2025-09-21,4.357162120002465,276641975.99741274
2025-09-22,4.271606534683606,199365448.98490316
2025-09-23,4.035242834171254,469857718.48753446
2025-09-24,3.9759132556509456,235481407.27092433
2025-09-25,3.9940128737192095,261104554.9551642
2025-09-26,3.797480757524952,372959427.7303677
2025-09-27,3.9264394879857436,242055573.92635956
2025-09-28,3.8940503448585932,133888779.4500766
2025-09-29,3.998067136296691,182297075.31997007
2025-09-30,3.9828508148930846,248625629.72637844
2025-10-01,3.9046653907135207,186559102.31378403
2025-10-02,4.120826431544298,263012939.15187672
2025-10-03,4.306459596788887,355379316.0899925
2025-10-04,4.32107904360153,311115625.1076022
2025-10-05,4.200828638190599,210930405.54149872
2025-10-06,4.137657050301472,273447619.1273711
2025-10-07,4.38742913480717,359307383.2935898
2025-10-08,4.147928101244942,345939632.55039424
2025-10-09,4.196586424138258,266884496.06060278
2025-10-10,4.076970340688221,274381575.92937523
2025-10-11,3.010257156374805,1093013309.1055849
2025-10-12,3.0003871408084595,803593346.6170287
2025-10-13,3.2432501635569335,402388835.1052813
2025-10-14,3.3742990302668594,459281449.13264006
2025-10-15,3.252387201263129,417276231.4929361
2025-10-16,3.1353961916881783,290252156.7229914
2025-10-17,3.0116506337691327,355524651.0360797
2025-10-18,2.893199420475808,375187905.774447
2025-10-18,2.941681826669048,230964702.09083158
