date,price_usd,volume_usd
2025-07-21,117256.9208222684,36702153882.06748
2025-07-22,117482.46977767294,46344384345.39471
2025-07-23,119955.79570607653,58939000420.94166
2025-07-24,118629.05588130427,45225685167.61703
2025-07-25,118354.43517438594,51940414419.3327
2025-07-26,117540.80837085741,91617702596.10347
2025-07-27,117959.54234360624,25145925063.881348
2025-07-28,119418.91405141471,30220402191.467663
2025-07-29,118003.30201607826,43433742203.62158
2025-07-30,117853.30892863822,42860287143.68828
2025-07-31,117833.24087995925,43054424656.58649
2025-08-01,115700.00243915782,45238249453.35885
2025-08-02,113234.6051343189,65794680822.25255
2025-08-03,112554.90232221723,33543439044.09785
2025-08-04,114199.10966460757,24689273719.085533
2025-08-05,115138.68613070177,32488023582.82734
2025-08-06,114128.35408881678,37316213251.97167
2025-08-07,115022.09576830892,32052509631.058872
2025-08-08,117463.47451085235,38289687095.00489
2025-08-09,116688.36663186055,33017415812.97353
2025-08-10,116510.08393213755,27638785406.21056
2025-08-11,119266.92516880555,37157754754.85189
2025-08-12,118773.79960860992,61739781527.95854
2025-08-13,120202.53485503166,46941089789.57991
2025-08-14,123560.99363577305,61818118105.53991
2025-08-15,118405.59579823953,73822008367.99681
2025-08-16,117339.79190213277,44268714220.021
2025-08-17,117501.21653394958,23202714236.542347
2025-08-18,117542.83687778088,20906566026.645443
2025-08-19,116256.41276740946,47337926940.98573
2025-08-20,112778.34483555844,46156885037.403885
2025-08-21,114252.39755195397,42166369117.006935
2025-08-22,112414.39987336512,32048202090.65466
2025-08-23,116834.24948202295,50878158870.82928
2025-08-24,115359.98346714744,27306719885.257973
2025-08-25,113399.54847314971,40682656776.69001
2025-08-26,110185.35443900425,52854872363.936554
2025-08-27,111842.70999260596,43023800053.0546
2025-08-28,111216.08479629169,36957904262.995804
2025-08-29,112525.59740669793,34222495087.206894
2025-08-30,108480.30666639366,51702115726.38959
2025-08-31,108781.95727925687,27799981330.792213
2025-09-01,108253.36092385623,26140904019.246822
2025-09-02,109162.68557992298,42999610648.39302
2025-09-03,111190.18209845416,50235464642.845955
2025-09-04,111711.51977725117,36406080683.42747
2025-09-05,110724.736377486,38708366685.43147
2025-09-06,110662.18112628513,56020470627.40665
2025-09-07,110209.1888247784,19340758702.076332
2025-09-08,111131.9923868407,22147049159.335133
2025-09-09,112025.12878118771,37159847899.8603
2025-09-10,111547.43956434788,45338021458.38368
2025-09-11,113975.32489468766,52205187155.05567
2025-09-12,115503.16663193036,43752917632.95067
2025-09-13,116160.14344594491,51192951485.864395
2025-09-14,115970.58488443034,30063858747.76022
2025-09-15,115373.55555886829,26889399414.610912
2025-09-16,115397.25272727509,46947581231.08198
2025-09-17,116762.8496864193,39964451595.099724
2025-09-18,116455.94648225319,54740952295.37868
2025-09-19,117145.49508952006,43642467075.25838
2025-09-20,115655.81046441344,34296721252.33001
2025-09-21,115715.51536781774,18774953731.290394
2025-09-22,115304.47999407038,18659113982.495464
2025-09-23,112696.74101711863,69152342029.46799
2025-09-24,112022.16587861195,46154878824.043465
2025-09-25,113320.56908541008,46677543220.334526
2025-09-26,108963.53013595635,74481796351.47305
2025-09-27,109710.20874667744,55257214020.568245
2025-09-28,109654.81021075726,23294896964.31016
2025-09-29,112142.57362752674,31274654338.51212
2025-09-30,114309.15041119447,57833295882.65785
2025-10-01,114024.22783550054,57718901820.70616
2025-10-02,118503.24451752483,69920179085.4708
2025-10-03,120611.71911591051,71252850672.75252
2025-10-04,122250.15186842803,83155430408.51796
2025-10-05,122380.93708463266,35161626561.80918
2025-10-06,123506.18520027678,72011486031.26575
2025-10-07,124773.50823074432,69605991064.72382
2025-10-08,121518.75593575071,76087884719.80028
2025-10-09,123352.50487523204,62576032795.36722
2025-10-10,121698.03066778315,72097306668.91356
2025-10-11,113201.74064138904,151002213089.8765
2025-10-12,110853.11663883903,108643865752.17674
2025-10-13,115189.5714637257,93857100744.12454
2025-10-14,115222.28302116522,68935270367.04033
2025-10-15,113156.56943826913,91211854988.91518
2025-10-16,110708.66960879423,68877328886.40259
2025-10-17,108076.72862033188,84773160808.27399
2025-10-18,106443.61194984635,94325236794.78163
2025-10-18,107036.67136710352,62853218033.751434
