date,price_usd,volume_usd
2025-07-21,324.5934043938427,742006186.897183
2025-07-22,322.40525934297085,739826279.3057305
2025-07-23,310.74134377575353,884817320.565623
2025-07-24,290.7872272674331,805834485.7629224
2025-07-25,286.81599890011375,686577184.4348252
2025-07-26,294.1442768248873,688931589.7330503
2025-07-27,295.12564720158286,305130294.536386
2025-07-28,305.26307189962193,369643833.1904601
2025-07-29,288.0436917313296,504460047.0342879
2025-07-30,281.708506431138,396213526.89588034
2025-07-31,274.26147706727636,443397243.01272196
2025-08-01,260.8080765954161,418399370.685012
2025-08-02,255.9866094324896,572670605.0415127
2025-08-03,249.63011732414014,331855326.8293772
2025-08-04,259.9521210013355,250450451.64691046
2025-08-05,267.81666886312775,368860173.8122261
2025-08-06,255.2385118706285,349539212.1907239
2025-08-07,263.35370495885496,295745418.0192691
2025-08-08,284.91574447021054,427765140.901349
2025-08-09,290.9700661569807,547916226.420254
2025-08-10,307.89507612545066,536143671.503128
2025-08-11,306.82884643599135,447379420.7470704
2025-08-12,294.0515816301711,571785501.7717205
2025-08-13,322.54441098509074,636300220.5010071
2025-08-14,333.0345386587382,736272552.3490045
2025-08-15,313.87306815636003,814917722.0209739
2025-08-16,299.749392007392,616689018.6587497
2025-08-17,295.83935350661676,353946158.7214492
2025-08-18,303.90411272850196,392076948.12292534
2025-08-19,288.9387309543254,499395537.62894225
2025-08-20,277.6249601430004,429611550.7727168
2025-08-21,298.65919671671486,502205178.70214325
2025-08-22,299.8211349544654,470889549.4537725
2025-08-23,344.28193690886985,891655750.9828948
2025-08-24,356.9730798268126,1347133399.2602923
2025-08-25,348.2450577403788,648143633.8735425
2025-08-26,318.1833236449875,665926987.1619233
2025-08-27,336.01385854803505,738148558.256176
2025-08-28,320.6566400108736,584220297.3809844
2025-08-29,317.0693117730245,555101466.2955364
2025-08-30,319.7751397766723,656102915.7407243
2025-08-31,318.9856145257542,383677907.5273251
2025-09-01,315.98439062100005,372784161.4141477
2025-09-02,303.96656323472166,462578359.44198275
2025-09-03,315.52395423189256,524793255.89257675
2025-09-04,328.2024707716757,444401538.65549046
2025-09-05,307.20405824147025,557660083.7901332
2025-09-06,302.3421785709328,506554935.0181373
2025-09-07,298.34599379617515,244437274.31930882
2025-09-08,301.87258978363917,257589787.15485513
2025-09-09,302.9671897048203,395325291.7627988
2025-09-10,298.12219324227715,464373008.61580276
2025-09-11,300.06140497717064,409009409.1030696
2025-09-12,309.4759898402746,398689811.1132968
2025-09-13,321.5330483738867,430338465.4964978
2025-09-14,314.67001161398207,351882625.41990185
2025-09-15,306.43467496415775,314290204.42838293
2025-09-16,299.30520431166184,327922002.24517745
2025-09-17,299.1281665942254,408258032.17187613
2025-09-18,306.41042525059225,429724186.8601723
2025-09-19,309.3074470853695,387821832.1538385
2025-09-20,298.6552652724443,389356034.04448587
2025-09-21,296.9348303457612,239836608.19804585
2025-09-22,294.65236964216916,220201871.7916662
2025-09-23,270.3521287870008,694384297.548147
2025-09-24,275.21945712597596,441305033.0050896
2025-09-25,278.02680680552976,367130623.9140051
2025-09-26,259.5218447071253,594934581.5082852
2025-09-27,270.76472571258284,451519563.6225883
2025-09-28,266.6870559078609,218288617.0183435
2025-09-29,275.28947818997875,253440948.53270724
2025-09-30,277.31511485675827,392766712.5258668
2025-10-01,274.4636596141144,360607348.2746313
2025-10-02,285.9794256026319,427739027.49659085
2025-10-03,288.8545807112564,445494027.2076505
2025-10-04,290.9949382388142,467647375.8959553
2025-10-05,283.24500087252994,267095175.7594452
2025-10-06,285.7931727031081,379511889.83682185
2025-10-07,297.47795926653527,405300203.46926594
2025-10-08,276.50219300056295,463040487.2794241
2025-10-09,285.61277047441894,309527334.12045306
2025-10-10,273.55036324353773,337814122.43928736
2025-10-11,227.31929922750996,948519601.1400175
2025-10-12,234.25936778612672,978263904.3645583
2025-10-13,251.59401825007959,579187591.6033057
2025-10-14,260.97988847506986,477166584.11442447
2025-10-15,255.58736266984852,520740051.43534964
2025-10-16,242.4162960111031,380622942.4554156
2025-10-17,223.0584395965977,410664237.8774675
2025-10-18,206.18656009830534,578712796.6266966
2025-10-18,209.33603808603607,373172707.8096754
