date,price_usd,volume_usd
2025-07-21,0.7872294908853459,365699087.1128263
2025-07-22,0.8048569543213038,381322013.25705993
2025-07-23,0.7980415214097778,474110033.45156604
2025-07-24,0.6903589671604891,412478096.5636034
2025-07-25,0.6928499884643478,394822811.246593
2025-07-26,0.718536250948428,319540168.8426219
2025-07-27,0.7223274182581201,127973720.02143677
2025-07-28,0.7424586285722444,155013977.7376666
2025-07-29,0.7538536091982604,1349050351.560334
2025-07-30,0.7248266795327337,381271674.8504166
2025-07-31,0.7054165783323623,275539044.41688526
2025-08-01,0.6666247363017438,188023968.96758482
2025-08-02,0.6495059006543106,300517182.1392743
2025-08-03,0.6328635124698522,163964866.92378685
2025-08-04,0.6564980455207202,101198208.26538745
2025-08-05,0.7047013357221832,181021325.49698654
2025-08-06,0.6612412180707724,183095669.709533
2025-08-07,0.6685404095996915,146685434.3456433
2025-08-08,0.7155639739755605,172178267.36421254
2025-08-09,0.7587333909541151,316040590.49281025
2025-08-10,0.809524716599211,273580338.3699372
2025-08-11,0.7873035930718152,242820844.8654962
2025-08-12,0.7501162685946094,262173226.4835479
2025-08-13,0.7865075981419475,237758348.25997207
2025-08-14,0.8719001000356986,459362109.4996377
2025-08-15,0.7536921192776734,433303226.31288534
2025-08-16,0.723303555086619,245563496.29329002
2025-08-17,0.7410053044311891,98865958.44045956
2025-08-18,0.7629827896483905,165052196.8802476
2025-08-19,0.7213938893905322,191880223.53418937
2025-08-20,0.6868821792341948,186241114.93884128
2025-08-21,0.7257418764473694,152733488.39670792
2025-08-22,0.7133583689069327,145494161.96448594
2025-08-23,0.7887216538554427,292851696.4660086
2025-08-24,0.8091994214085888,207849275.31248072
2025-08-25,0.7754358113767151,257397837.96696302
2025-08-26,0.6875729035887211,272466399.98269266
2025-08-27,0.7061132788743959,205140043.0408687
2025-08-28,0.6970303939901085,163364661.58046308
2025-08-29,0.7367365730991778,189206329.3733982
2025-08-30,0.6946272804855301,213629805.91988122
2025-08-31,0.7068060563703715,95449105.86982168
2025-09-01,0.6925504234516623,105029264.80124103
2025-09-02,0.6712722029296032,191586051.5876655
2025-09-03,0.7102531695669767,140076069.64767462
2025-09-04,0.7189900450369895,101963816.26651305
2025-09-05,0.6912599168226359,94537854.02077964
2025-09-06,0.7211114384888506,139402976.8153224
2025-09-07,0.7132216108118073,79106799.10390499
2025-09-08,0.7220922222287781,73635835.59408076
2025-09-09,0.751934395197063,175819136.84939227
2025-09-10,0.7637825681697775,328643016.63118964
2025-09-11,0.7735862816193826,156063115.45478287
2025-09-12,0.7893744507737147,169236393.25262076
2025-09-13,0.8019194433206344,168670075.89427406
2025-09-14,0.8215932254870699,207540081.07738414
2025-09-15,0.7858535214610773,148323266.93753198
2025-09-16,0.7432644413921862,190336767.67156708
2025-09-17,0.7791885900281333,147961972.1662164
2025-09-18,0.8124492097871342,195141685.45545024
2025-09-19,0.8328138918351133,189311530.63272974
2025-09-20,0.7916858888810848,206886727.18864283
2025-09-21,0.8091818748253363,108291726.17838137
2025-09-22,0.7803640955361927,112040114.83242524
2025-09-23,0.703237815748276,270358728.4620099
2025-09-24,0.6844478329545821,135868959.55745912
2025-09-25,0.6825048325546936,129828747.44901592
2025-09-26,0.639599039201273,207139587.09575558
2025-09-27,0.6700663357918004,147932818.32505897
2025-09-28,0.6735368114863618,83628226.60631898
2025-09-29,0.6828630366991281,80854710.74316826
2025-09-30,0.6746051721420527,123026430.53451285
2025-10-01,0.6700149659894478,124773806.42018254
2025-10-02,0.7042296197827124,150856490.16499248
2025-10-03,0.7488601289158363,209189045.13685912
2025-10-04,0.7446459157109625,185282331.6780857
2025-10-05,0.724451856520098,115912546.63566443
2025-10-06,0.7192156275286794,148333095.3847005
2025-10-07,0.7579399453691716,201334185.62688595
2025-10-08,0.7126708637727476,210373341.2494592
2025-10-09,0.7309194758890007,154839736.89574453
2025-10-10,0.7074862881437164,157346712.76899338
2025-10-11,0.5063189022739977,496658559.62201405
2025-10-12,0.4560943276557742,346657720.721139
2025-10-13,0.4880014903172017,223595643.54916573
2025-10-14,0.5050628712602244,297613328.2291293
2025-10-15,0.4854657081375664,306124330.16678923
2025-10-16,0.4564336739032732,144432257.42809454
2025-10-17,0.4267008475833995,174893765.7361492
2025-10-18,0.4193838079217296,185755370.94605002
2025-10-18,0.4275062828904034,124844768.36805078
