date,price_usd,volume_usd
2025-07-21,10.667408295688523,677016711.3964746
2025-07-22,10.849084550007515,1012092439.3839085
2025-07-23,10.764728100400987,846304861.4923577
2025-07-24,10.173388495661785,740400405.1947579
2025-07-25,10.168610446697448,754467164.1064689
2025-07-26,10.424788451555951,624352117.3526721
2025-07-27,10.543792529648538,358862950.6845314
2025-07-28,10.97139285704421,405048384.4141917
2025-07-29,10.41829914623399,507109869.3112126
2025-07-30,10.271224266294881,525434677.4417325
2025-07-31,10.03455456237717,566552166.3722817
2025-08-01,9.350624438096952,540946867.2247226
2025-08-02,9.060629024495567,634199482.4908019
2025-08-03,8.788334119922567,368645939.9190608
2025-08-04,9.14783509118658,251713698.22382948
2025-08-05,9.941817507951853,615930788.2560725
2025-08-06,9.586835529394698,393546994.3754495
2025-08-07,9.70511183029718,292261456.5305691
2025-08-08,10.42315740199759,425376031.9843059
2025-08-09,10.880154182542249,656457254.3519787
2025-08-10,10.96234851199649,603432212.9922079
2025-08-11,10.944261523837188,619429544.2290301
2025-08-12,11.127086698028993,1045435296.8377069
2025-08-13,11.571696348544762,1049410304.0716592
2025-08-14,12.154906132897521,1004978345.1116536
2025-08-15,10.89357333239269,976070866.7154107
2025-08-16,10.71233650625146,733214004.5190605
2025-08-17,11.01595093340396,589694140.1108766
2025-08-18,11.05068764696494,426544645.8925955
2025-08-19,10.486613837421581,619314525.7264132
2025-08-20,9.938767395756235,437592170.9546631
2025-08-21,10.599826945778359,415091770.66155106
2025-08-22,10.21809882099511,346988311.87316686
2025-08-23,11.42393514926013,752417143.3065428
2025-08-24,11.333212435318831,410978414.5974825
2025-08-25,10.926855977468627,463090965.095216
2025-08-26,9.709284722041055,575889445.5515549
2025-08-27,9.95236747760026,470818856.9819546
2025-08-28,9.841192033824555,404048255.1636492
2025-08-29,10.004710144443449,302571272.08750594
2025-08-30,9.635488910798284,353465914.45903826
2025-08-31,9.720283039010738,207131323.94463956
2025-09-01,9.625060474614017,195973716.6986204
2025-09-02,9.325233639094009,384257218.1161885
2025-09-03,9.577701561217905,322295574.8259932
2025-09-04,9.678409670093094,297155900.0307631
2025-09-05,9.294523931899196,281147024.0446901
2025-09-06,9.405374240506637,291544892.70525426
2025-09-07,9.336743555804794,163360036.27963945
2025-09-08,9.393963703594883,157140076.8445044
2025-09-09,9.546193395686842,287488358.51170516
2025-09-10,9.54337016225062,381700100.6603722
2025-09-11,9.735865232597494,319117618.53899187
2025-09-12,9.986087139367628,336257335.7874756
2025-09-13,10.189053998791849,363143738.4367108
2025-09-14,10.120256191091316,331012320.50534993
2025-09-15,9.414632385911238,579887868.8627632
2025-09-16,9.156635091719826,367707146.1487334
2025-09-17,9.323645903188106,289602878.5038869
2025-09-18,9.557337622702835,315889486.2264409
2025-09-19,9.619616765658952,317339823.79933596
2025-09-20,9.156637585599457,328228152.12602615
2025-09-21,9.189488443523121,178086857.26364788
2025-09-22,9.060904049118639,198217136.9885043
2025-09-23,8.231682407387089,525783880.09516406
2025-09-24,8.071630921844351,242379474.08727044
2025-09-25,7.9027451531612245,244691455.94433856
2025-09-26,7.43511269021513,373155274.16746706
2025-09-27,7.62210084838209,317154002.3919818
2025-09-28,7.621508945706215,204206463.0852434
2025-09-29,7.750761066939259,157845432.23537785
2025-09-30,7.758221441376596,226519892.66687867
2025-10-01,7.628272457966092,253349699.8163608
2025-10-02,8.054966230658314,285010205.2970352
2025-10-03,8.346365832401837,363005961.84530926
2025-10-04,8.179120872140063,307563797.841729
2025-10-05,8.020832763915713,203213209.7308346
2025-10-06,8.057442342874971,271883255.56486577
2025-10-07,8.348680168606554,271067829.36064696
2025-10-08,7.770750460682358,409688809.14450794
2025-10-09,8.076713226656048,266915482.90582398
2025-10-10,7.862444563156602,258331489.79453298
2025-10-11,5.870504826313754,1117157280.8639243
2025-10-12,5.851647595720926,719018794.7573785
2025-10-13,6.620952793034478,414224675.3511617
2025-10-14,7.06630794281107,386882577.1049547
2025-10-15,6.8305661094664645,393456467.2358064
2025-10-16,6.578502932450163,301477279.0257623
2025-10-17,6.270386161171259,289161415.91154504
2025-10-18,6.14110216830588,356667642.8800641
2025-10-18,6.005394954990541,254892694.5495287
