date,price_usd,volume_usd
2025-07-21,19.304543458921238,1168459737.1124737
2025-07-22,19.54047557948552,1075060856.646499
2025-07-23,19.654894543774443,1071949866.7798898
2025-07-24,18.166172897466208,937113689.412711
2025-07-25,17.930250549382333,821425507.8404968
2025-07-26,18.287203791720717,781886807.102798
2025-07-27,18.418250729803102,454422165.18343896
2025-07-28,19.218579253796843,589291786.4082673
2025-07-29,18.036809740866996,695066160.2408556
2025-07-30,17.807120349438488,693472847.5963153
2025-07-31,17.718345478916774,631192758.0080616
2025-08-01,16.9474835685737,615529255.3935522
2025-08-02,16.10014095370331,1061620959.1126952
2025-08-03,15.699105812481054,457035949.31026924
2025-08-04,16.295217965764383,308670488.4108634
2025-08-05,17.095459704851088,500226474.1458379
2025-08-06,16.39188843823269,546205358.4652286
2025-08-07,16.68477690783312,352617080.81141406
2025-08-08,18.475788893256844,885150540.716942
2025-08-09,19.902182476193435,1399963096.269731
2025-08-10,21.900618976699768,1479087827.6718469
2025-08-11,22.09255947187447,1541938299.1903436
2025-08-12,21.168388307664387,1279140238.9482422
2025-08-13,23.476863649116535,2168138406.637963
2025-08-14,24.068225851234182,2150844950.174224
2025-08-15,22.499602611057806,1976977918.7550156
2025-08-16,21.74699183088777,1239354642.5731518
2025-08-17,22.659442216256654,1037033532.8467492
2025-08-18,25.67990265692907,2465324803.480593
2025-08-19,25.74603988661744,3457545757.053006
2025-08-20,23.516238757816453,2362323251.877305
2025-08-21,26.412635398788293,2958604609.5476894
2025-08-22,24.75917829479909,2055258640.6009674
2025-08-23,26.74635122187289,3359436726.045488
2025-08-24,26.280915341046722,1473926729.5431144
2025-08-25,25.83759480627499,1652139309.2824016
2025-08-26,23.393121946156338,2043931036.7635932
2025-08-27,24.395793072552348,1699505523.0614617
2025-08-28,23.7747528403678,1504399942.7071757
2025-08-29,25.159003044040517,2605168877.6460037
2025-08-30,23.45775950148238,1757527142.6478019
2025-08-31,23.47428662331841,694898947.2378087
2025-09-01,23.229075217478393,886116259.5007075
2025-09-02,22.440918059371164,1332791310.1106887
2025-09-03,23.476422892887868,1165664199.7714915
2025-09-04,23.690300275584228,801022248.1156061
2025-09-05,22.363435195623865,862059775.3371913
2025-09-06,22.287725461424714,1242287053.998762
2025-09-07,22.206982663947116,513079547.0104551
2025-09-08,22.47903361737351,455491255.49667555
2025-09-09,23.0319569678708,924811082.6310393
2025-09-10,23.06018459903021,1072067158.131737
2025-09-11,23.562170952049993,831355023.5791347
2025-09-12,24.448778672580758,1094480825.622392
2025-09-13,25.131526425173142,1192749584.912066
2025-09-14,24.873956173807322,1049604468.8622104
2025-09-15,24.11189168566425,720349815.3651068
2025-09-16,23.580232895159746,918188941.8057914
2025-09-17,23.489901228282584,674528093.9689437
2025-09-18,23.997110500481,1227425092.9740674
2025-09-19,24.650646577372378,989436686.65712
2025-09-20,23.553723474687537,1084916149.4652145
2025-09-21,23.337561269459655,506621533.1753425
2025-09-22,23.00241869224257,432865158.6204639
2025-09-23,21.651584436516956,1542104352.1156054
2025-09-24,21.55205485224335,775415269.5924426
2025-09-25,21.58998380609651,822782937.4474908
2025-09-26,20.093965003590522,1192541706.6858542
2025-09-27,21.086278398388313,842668149.452643
2025-09-28,20.935619135940353,313062093.5527084
2025-09-29,21.67511263314303,442173273.42427796
2025-09-30,21.741303376699825,652023156.0100472
2025-10-01,21.326800638475884,730175845.413927
2025-10-02,22.577894311182035,864069508.5497563
2025-10-03,22.754343081802297,982405644.3993158
2025-10-04,22.541996807065463,992603770.3626488
2025-10-05,22.035498557694037,635727402.6447371
2025-10-06,22.011837794659225,868885670.8969841
2025-10-07,23.38326516711456,1225981903.0663273
2025-10-08,21.868086737722503,1317033621.474832
2025-10-09,22.617657472506746,795607117.7036515
2025-10-10,22.006003215506645,886727668.4487042
2025-10-11,17.472334858511747,3492289896.230692
2025-10-12,17.220457032466925,2058149341.801879
2025-10-13,19.02161414114465,1335756444.7470496
2025-10-14,19.872190708118744,1463517497.0144298
2025-10-15,19.11416388226084,1402051330.3642352
2025-10-16,18.056324642230056,943398232.1403567
2025-10-17,17.38550806464897,965582059.8727168
2025-10-18,16.611471322997318,1329412619.3724825
2025-10-18,16.875212437304622,813083186.4459205
